county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
City & County of Honolulu,19-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,205,205
City & County of Honolulu,19-05,US Representative,1,D,"ABERCROMBIE, Neil",0,0,281,281
City & County of Honolulu,19-05,US Representative,1,R,"TATAII, Steve",0,0,56,56
City & County of Honolulu,19-05,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,19-05,US Representative,1,L,"ZHAO, Li",0,0,2,2
City & County of Honolulu,19-05,State Representative,19,D,"ABE, Michael (Mike)",0,0,192,192
City & County of Honolulu,19-05,State Representative,19,R,"MARUMOTO, Barbara C.",0,0,192,192
City & County of Honolulu,19-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,326,326
City & County of Honolulu,19-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,2,2
City & County of Honolulu,19-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,19-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
City & County of Honolulu,19-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,80,80
City & County of Honolulu,19-06,US Representative,1,D,"ABERCROMBIE, Neil",0,0,257,257
City & County of Honolulu,19-06,US Representative,1,R,"TATAII, Steve",0,0,28,28
City & County of Honolulu,19-06,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,19-06,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,19-06,State Representative,19,D,"ABE, Michael (Mike)",0,0,195,195
City & County of Honolulu,19-06,State Representative,19,R,"MARUMOTO, Barbara C.",0,0,71,71
City & County of Honolulu,19-07,Straight Party,,,DEMOCRATIC PARTY (D),0,0,233,233
City & County of Honolulu,19-07,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,19-07,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
City & County of Honolulu,19-07,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
City & County of Honolulu,19-07,Straight Party,,,REPUBLICAN PARTY (R),0,0,61,61
City & County of Honolulu,19-07,US Representative,1,D,"ABERCROMBIE, Neil",0,0,194,194
City & County of Honolulu,19-07,US Representative,1,R,"TATAII, Steve",0,0,22,22
City & County of Honolulu,19-07,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,2,2
City & County of Honolulu,19-07,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,19-07,State Representative,19,D,"ABE, Michael (Mike)",0,0,141,141
City & County of Honolulu,19-07,State Representative,19,R,"MARUMOTO, Barbara C.",0,0,59,59
City & County of Honolulu,20-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,332,332
City & County of Honolulu,20-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,3,3
City & County of Honolulu,20-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,20-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
City & County of Honolulu,20-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,47,47
City & County of Honolulu,20-01,US Representative,1,D,"ABERCROMBIE, Neil",0,0,271,271
City & County of Honolulu,20-01,US Representative,1,R,"TATAII, Steve",0,0,26,26
City & County of Honolulu,20-01,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,20-01,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,20-01,State Representative,20,D,"SAY, Calvin K. Y.",0,0,272,272
City & County of Honolulu,20-01,State Representative,20,R,"ALLEN, Julia E.",0,0,40,40
City & County of Honolulu,20-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,406,406
City & County of Honolulu,20-02,Straight Party,,,INDEPENDENT PARTY (I),0,0,2,2
City & County of Honolulu,20-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
City & County of Honolulu,20-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
City & County of Honolulu,20-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,81,81
City & County of Honolulu,20-02,US Representative,1,D,"ABERCROMBIE, Neil",0,0,307,307
City & County of Honolulu,20-02,US Representative,1,R,"TATAII, Steve",0,0,51,51
City & County of Honolulu,20-02,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,2,2
City & County of Honolulu,20-02,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,20-02,State Representative,20,D,"SAY, Calvin K. Y.",0,0,344,344
City & County of Honolulu,20-02,State Representative,20,R,"ALLEN, Julia E.",0,0,64,64
City & County of Honolulu,20-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,284,284
City & County of Honolulu,20-03,Straight Party,,,INDEPENDENT PARTY (I),0,0,6,6
City & County of Honolulu,20-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,4,4
City & County of Honolulu,20-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
City & County of Honolulu,20-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,72,72
City & County of Honolulu,20-03,US Representative,1,D,"ABERCROMBIE, Neil",0,0,212,212
City & County of Honolulu,20-03,US Representative,1,R,"TATAII, Steve",0,0,40,40
City & County of Honolulu,20-03,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,2,2
City & County of Honolulu,20-03,US Representative,1,L,"ZHAO, Li",0,0,2,2
City & County of Honolulu,20-03,State Representative,20,D,"SAY, Calvin K. Y.",0,0,197,197
City & County of Honolulu,20-03,State Representative,20,R,"ALLEN, Julia E.",0,0,57,57
City & County of Honolulu,20-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,421,421
City & County of Honolulu,20-04,Straight Party,,,INDEPENDENT PARTY (I),0,0,5,5
City & County of Honolulu,20-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,6,6
City & County of Honolulu,20-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,5,5
City & County of Honolulu,20-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,86,86
City & County of Honolulu,20-04,US Representative,1,D,"ABERCROMBIE, Neil",0,0,346,346
City & County of Honolulu,20-04,US Representative,1,R,"TATAII, Steve",0,0,53,53
City & County of Honolulu,20-04,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,20-04,US Representative,1,L,"ZHAO, Li",0,0,6,6
City & County of Honolulu,20-04,State Representative,20,D,"SAY, Calvin K. Y.",0,0,295,295
City & County of Honolulu,20-04,State Representative,20,R,"ALLEN, Julia E.",0,0,68,68
City & County of Honolulu,20-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,646,646
City & County of Honolulu,20-05,Straight Party,,,INDEPENDENT PARTY (I),0,0,14,14
City & County of Honolulu,20-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,7,7
City & County of Honolulu,20-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,10,10
City & County of Honolulu,20-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,81,81
City & County of Honolulu,20-05,US Representative,1,D,"ABERCROMBIE, Neil",0,0,483,483
City & County of Honolulu,20-05,US Representative,1,R,"TATAII, Steve",0,0,42,42
City & County of Honolulu,20-05,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,4,4
City & County of Honolulu,20-05,US Representative,1,L,"ZHAO, Li",0,0,3,3
City & County of Honolulu,20-05,State Representative,20,D,"SAY, Calvin K. Y.",0,0,561,561
City & County of Honolulu,20-05,State Representative,20,R,"ALLEN, Julia E.",0,0,67,67
City & County of Honolulu,20-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,569,569
City & County of Honolulu,20-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,7,7
City & County of Honolulu,20-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,4,4
City & County of Honolulu,20-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,7,7
City & County of Honolulu,20-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,114,114
City & County of Honolulu,20-06,US Representative,1,D,"ABERCROMBIE, Neil",0,0,426,426
City & County of Honolulu,20-06,US Representative,1,R,"TATAII, Steve",0,0,65,65
City & County of Honolulu,20-06,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,2,2
City & County of Honolulu,20-06,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,20-06,State Representative,20,D,"SAY, Calvin K. Y.",0,0,463,463
City & County of Honolulu,20-06,State Representative,20,R,"ALLEN, Julia E.",0,0,99,99
City & County of Honolulu,21-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,353,353
City & County of Honolulu,21-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,2,2
City & County of Honolulu,21-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,21-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,4,4
City & County of Honolulu,21-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,44,44
City & County of Honolulu,21-01,US Representative,1,D,"ABERCROMBIE, Neil",0,0,255,255
City & County of Honolulu,21-01,US Representative,1,R,"TATAII, Steve",0,0,38,38
City & County of Honolulu,21-01,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,21-01,US Representative,1,L,"ZHAO, Li",0,0,2,2
City & County of Honolulu,21-01,State Representative,21,D,"NISHIMOTO, Scott Y.",0,0,264,264
City & County of Honolulu,21-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,645,645
City & County of Honolulu,21-02,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,21-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,4,4
City & County of Honolulu,21-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,12,12
City & County of Honolulu,21-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,87,87
City & County of Honolulu,21-02,US Representative,1,D,"ABERCROMBIE, Neil",0,0,472,472
City & County of Honolulu,21-02,US Representative,1,R,"TATAII, Steve",0,0,78,78
City & County of Honolulu,21-02,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,2,2
City & County of Honolulu,21-02,US Representative,1,L,"ZHAO, Li",0,0,2,2
City & County of Honolulu,21-02,State Representative,21,D,"NISHIMOTO, Scott Y.",0,0,515,515
City & County of Honolulu,21-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,483,483
City & County of Honolulu,21-03,Straight Party,,,INDEPENDENT PARTY (I),0,0,11,11
City & County of Honolulu,21-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,10,10
City & County of Honolulu,21-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,14,14
City & County of Honolulu,21-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,105,105
City & County of Honolulu,21-03,US Representative,1,D,"ABERCROMBIE, Neil",0,0,383,383
City & County of Honolulu,21-03,US Representative,1,R,"TATAII, Steve",0,0,98,98
City & County of Honolulu,21-03,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,2,2
City & County of Honolulu,21-03,US Representative,1,L,"ZHAO, Li",0,0,8,8
City & County of Honolulu,21-03,State Representative,21,D,"NISHIMOTO, Scott Y.",0,0,322,322
City & County of Honolulu,21-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,265,265
City & County of Honolulu,21-04,Straight Party,,,INDEPENDENT PARTY (I),0,0,5,5
City & County of Honolulu,21-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,5,5
City & County of Honolulu,21-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,4,4
City & County of Honolulu,21-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,98,98
City & County of Honolulu,21-04,US Representative,1,D,"ABERCROMBIE, Neil",0,0,192,192
City & County of Honolulu,21-04,US Representative,1,R,"TATAII, Steve",0,0,92,92
City & County of Honolulu,21-04,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,3,3
City & County of Honolulu,21-04,US Representative,1,L,"ZHAO, Li",0,0,2,2
City & County of Honolulu,21-04,State Representative,21,D,"NISHIMOTO, Scott Y.",0,0,184,184
City & County of Honolulu,21-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,267,267
City & County of Honolulu,21-05,Straight Party,,,INDEPENDENT PARTY (I),0,0,6,6
City & County of Honolulu,21-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,21-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,5,5
City & County of Honolulu,21-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,99,99
City & County of Honolulu,21-05,US Representative,1,D,"ABERCROMBIE, Neil",0,0,216,216
City & County of Honolulu,21-05,US Representative,1,R,"TATAII, Steve",0,0,54,54
City & County of Honolulu,21-05,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,21-05,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,21-05,State Senate,12,D,"GALUTERIA, Brickwood M.",0,0,134,134
City & County of Honolulu,21-05,State Senate,12,D,"MIDDLETON, Carlton N.",0,0,50,50
City & County of Honolulu,21-05,State Senate,12,R,"TRIMBLE, Gordon",0,0,92,92
City & County of Honolulu,21-05,State Representative,21,D,"NISHIMOTO, Scott Y.",0,0,171,171
City & County of Honolulu,21-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,252,252
City & County of Honolulu,21-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,21-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,4,4
City & County of Honolulu,21-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,1,1
City & County of Honolulu,21-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,20,20
City & County of Honolulu,21-06,US Representative,1,D,"ABERCROMBIE, Neil",0,0,191,191
City & County of Honolulu,21-06,US Representative,1,R,"TATAII, Steve",0,0,18,18
City & County of Honolulu,21-06,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,21-06,US Representative,1,L,"ZHAO, Li",0,0,3,3
City & County of Honolulu,21-06,State Representative,21,D,"NISHIMOTO, Scott Y.",0,0,187,187
City & County of Honolulu,22-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,120,120
City & County of Honolulu,22-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,22-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
City & County of Honolulu,22-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
City & County of Honolulu,22-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,20,20
City & County of Honolulu,22-01,US Representative,1,D,"ABERCROMBIE, Neil",0,0,91,91
City & County of Honolulu,22-01,US Representative,1,R,"TATAII, Steve",0,0,17,17
City & County of Honolulu,22-01,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,22-01,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,22-01,State Representative,22,D,"SAIKI, Scott K.",0,0,81,81
City & County of Honolulu,22-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,236,236
City & County of Honolulu,22-02,Straight Party,,,INDEPENDENT PARTY (I),0,0,3,3
City & County of Honolulu,22-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
City & County of Honolulu,22-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
City & County of Honolulu,22-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,26,26
City & County of Honolulu,22-02,US Representative,1,D,"ABERCROMBIE, Neil",0,0,203,203
City & County of Honolulu,22-02,US Representative,1,R,"TATAII, Steve",0,0,25,25
City & County of Honolulu,22-02,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,2,2
City & County of Honolulu,22-02,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,22-02,State Representative,22,D,"SAIKI, Scott K.",0,0,169,169
City & County of Honolulu,22-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,100,100
City & County of Honolulu,22-03,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
City & County of Honolulu,22-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
City & County of Honolulu,22-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
City & County of Honolulu,22-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,14,14
City & County of Honolulu,22-03,US Representative,1,D,"ABERCROMBIE, Neil",0,0,81,81
City & County of Honolulu,22-03,US Representative,1,R,"TATAII, Steve",0,0,11,11
City & County of Honolulu,22-03,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,22-03,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,22-03,State Representative,22,D,"SAIKI, Scott K.",0,0,58,58
City & County of Honolulu,22-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,293,293
City & County of Honolulu,22-04,Straight Party,,,INDEPENDENT PARTY (I),0,0,3,3
City & County of Honolulu,22-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,7,7
City & County of Honolulu,22-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
City & County of Honolulu,22-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,45,45
City & County of Honolulu,22-04,US Representative,1,D,"ABERCROMBIE, Neil",0,0,225,225
City & County of Honolulu,22-04,US Representative,1,R,"TATAII, Steve",0,0,42,42
City & County of Honolulu,22-04,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,3,3
City & County of Honolulu,22-04,US Representative,1,L,"ZHAO, Li",0,0,4,4
City & County of Honolulu,22-04,State Representative,22,D,"SAIKI, Scott K.",0,0,220,220
City & County of Honolulu,22-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,292,292
City & County of Honolulu,22-05,Straight Party,,,INDEPENDENT PARTY (I),0,0,4,4
City & County of Honolulu,22-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,8,8
City & County of Honolulu,22-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,5,5
City & County of Honolulu,22-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,43,43
City & County of Honolulu,22-05,US Representative,1,D,"ABERCROMBIE, Neil",0,0,226,226
City & County of Honolulu,22-05,US Representative,1,R,"TATAII, Steve",0,0,40,40
City & County of Honolulu,22-05,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,5,5
City & County of Honolulu,22-05,US Representative,1,L,"ZHAO, Li",0,0,2,2
City & County of Honolulu,22-05,State Representative,22,D,"SAIKI, Scott K.",0,0,214,214
City & County of Honolulu,22-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,374,374
City & County of Honolulu,22-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,2,2
City & County of Honolulu,22-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,5,5
City & County of Honolulu,22-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
City & County of Honolulu,22-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,48,48
City & County of Honolulu,22-06,US Representative,1,D,"ABERCROMBIE, Neil",0,0,283,283
City & County of Honolulu,22-06,US Representative,1,R,"TATAII, Steve",0,0,41,41
City & County of Honolulu,22-06,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,4,4
City & County of Honolulu,22-06,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,22-06,State Representative,22,D,"SAIKI, Scott K.",0,0,243,243
City & County of Honolulu,22-07,Straight Party,,,DEMOCRATIC PARTY (D),0,0,279,279
City & County of Honolulu,22-07,Straight Party,,,INDEPENDENT PARTY (I),0,0,6,6
City & County of Honolulu,22-07,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
City & County of Honolulu,22-07,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
City & County of Honolulu,22-07,Straight Party,,,REPUBLICAN PARTY (R),0,0,75,75
City & County of Honolulu,22-07,US Representative,1,D,"ABERCROMBIE, Neil",0,0,222,222
City & County of Honolulu,22-07,US Representative,1,R,"TATAII, Steve",0,0,67,67
City & County of Honolulu,22-07,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,0,0
City & County of Honolulu,22-07,US Representative,1,L,"ZHAO, Li",0,0,1,1
City & County of Honolulu,22-07,State Representative,22,D,"SAIKI, Scott K.",0,0,175,175
City & County of Honolulu,23-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,176,176
City & County of Honolulu,23-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,6,6
City & County of Honolulu,23-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
City & County of Honolulu,23-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,1,1
City & County of Honolulu,23-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,81,81
City & County of Honolulu,23-01,US Representative,1,D,"ABERCROMBIE, Neil",0,0,150,150
City & County of Honolulu,23-01,US Representative,1,R,"TATAII, Steve",0,0,45,45
City & County of Honolulu,23-01,US Representative,1,L,"AMSTERDAM, C. Kaui Jochanan",0,0,1,1
City & County of Honolulu,23-01,US Representative,1,L,"ZHAO, Li",0,0,0,0
City & County of Honolulu,23-01,State Senate,12,D,"GALUTERIA, Brickwood M.",0,0,96,96
City & County of Honolulu,23-01,State Senate,12,D,"MIDDLETON, Carlton N.",0,0,35,35
City & County of Honolulu,23-01,State Senate,12,R,"TRIMBLE, Gordon",0,0,63,63
City & County of Honolulu,23-01,State Representative,23,D,"BROWER, Tom",0,0,115,115
City & County of Honolulu,23-01,State Representative,23,R,"STEVENS, Anne V.",0,0,61,61
City & County of Honolulu,23-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,200,200
City & County of Honolulu,23-02,Straight Party,,,INDEPENDENT PARTY (I),0,0,8,8
City & County of Honolulu,23-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
City & County of Honolulu,23-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,4,4
