county,precinct,office,district,candidate,party,votes,mail,election_day,early_voting
Salt Lake,SAN067,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,22,22,0,0
Salt Lake,SAN068,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,12,12,0,0
Salt Lake,SAN068,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,44,42,2,0
Salt Lake,SAN068,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,39,39,0,0
Salt Lake,SAN068,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,7,7,0,0
Salt Lake,SAN069,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,37,37,0,0
Salt Lake,SAN069,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,91,89,2,0
Salt Lake,SAN069,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,81,79,2,0
Salt Lake,SAN069,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,8,8,0,0
Salt Lake,SAN071,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,28,28,0,0
Salt Lake,SAN071,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,82,81,1,0
Salt Lake,SAN071,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,43,43,0,0
Salt Lake,SAN071,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,9,9,0,0
Salt Lake,SAN072,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,50,50,0,0
Salt Lake,SAN072,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,138,135,3,0
Salt Lake,SAN072,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,129,129,0,0
Salt Lake,SAN072,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,12,12,0,0
Salt Lake,SAN073,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,57,55,2,0
Salt Lake,SAN073,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,130,130,0,0
Salt Lake,SAN073,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,103,103,0,0
Salt Lake,SAN073,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,24,24,0,0
Salt Lake,SAN074,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,36,36,0,0
Salt Lake,SAN074,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,140,139,1,0
Salt Lake,SAN074,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,98,97,1,0
Salt Lake,SAN074,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,16,16,0,0
Salt Lake,SAN075,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,50,49,1,0
Salt Lake,SAN075,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,111,110,1,0
Salt Lake,SAN075,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,102,100,2,0
Salt Lake,SAN075,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,13,13,0,0
Salt Lake,SAN076,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,28,28,0,0
Salt Lake,SAN076,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,94,94,0,0
Salt Lake,SAN076,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,64,64,0,0
Salt Lake,SAN076,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,5,5,0,0
Salt Lake,SAN077,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,42,42,0,0
Salt Lake,SAN077,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,126,125,1,0
Salt Lake,SAN077,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,74,73,1,0
Salt Lake,SAN077,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,6,6,0,0
Salt Lake,SAN078,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,54,54,0,0
Salt Lake,SAN078,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,84,82,2,0
Salt Lake,SAN078,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,82,82,0,0
Salt Lake,SAN078,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,15,15,0,0
Salt Lake,SAN079,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,49,48,1,0
Salt Lake,SAN079,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,125,120,5,0
Salt Lake,SAN079,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,143,142,1,0
Salt Lake,SAN079,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,14,14,0,0
Salt Lake,SAN080,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,17,17,0,0
Salt Lake,SAN080,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,71,69,2,0
Salt Lake,SAN080,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,44,41,3,0
Salt Lake,SAN080,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,13,13,0,0
Salt Lake,SAN081,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,67,67,0,0
Salt Lake,SAN081,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,142,142,0,0
Salt Lake,SAN081,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,143,143,0,0
Salt Lake,SAN081,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,20,19,1,0
Salt Lake,SAN082,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,77,77,0,0
Salt Lake,SAN082,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,155,153,2,0
Salt Lake,SAN082,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,133,133,0,0
Salt Lake,SAN082,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,13,13,0,0
Salt Lake,SAN084,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,70,68,2,0
Salt Lake,SAN084,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,138,138,0,0
Salt Lake,SAN084,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,125,121,4,0
Salt Lake,SAN084,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,29,29,0,0
Salt Lake,SAN086,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,56,56,0,0
Salt Lake,SAN086,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,159,158,1,0
Salt Lake,SAN086,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,151,151,0,0
Salt Lake,SAN086,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,17,17,0,0
Salt Lake,SAN087,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,64,64,0,0
Salt Lake,SAN087,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,131,131,0,0
Salt Lake,SAN087,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,128,127,1,0
Salt Lake,SAN087,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,30,30,0,0
Salt Lake,SHL001,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,3,3,0,0
Salt Lake,SHL001,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,10,10,0,0
Salt Lake,SHL001,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,13,13,0,0
Salt Lake,SHL001,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,2,2,0,0
Salt Lake,SHL002,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,23,23,0,0
Salt Lake,SHL002,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,54,52,2,0
Salt Lake,SHL002,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,37,37,0,0
Salt Lake,SHL002,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,1,1,0,0
Salt Lake,SHL004,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,1,1,0,0
Salt Lake,SHL004,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,24,21,3,0
Salt Lake,SHL004,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,17,16,1,0
Salt Lake,SHL004,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,2,2,0,0
Salt Lake,SHL005,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,7,7,0,0
Salt Lake,SHL005,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,16,16,0,0
Salt Lake,SHL005,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,27,27,0,0
Salt Lake,SHL005,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,2,2,0,0
Salt Lake,SHL006,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,26,26,0,0
Salt Lake,SHL006,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,67,64,3,0
Salt Lake,SHL006,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,42,42,0,0
Salt Lake,SHL006,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,10,10,0,0
Salt Lake,SIL001,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,2,2,0,0
Salt Lake,SIL001,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,0,0,0,0
Salt Lake,SIL001,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,0,0,0,0
Salt Lake,SIL001,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,0,0,0,0
Salt Lake,SIL003,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,0,0,0,0
Salt Lake,SIL003,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,1,1,0,0
Salt Lake,SIL003,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,2,2,0,0
Salt Lake,SIL003,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,0,0,0,0
Salt Lake,SIL009,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,1,1,0,0
Salt Lake,SIL009,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,10,10,0,0
Salt Lake,SIL009,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,4,4,0,0
Salt Lake,SIL009,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,8,8,0,0
Salt Lake,SIL013,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,4,4,0,0
Salt Lake,SIL013,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,8,8,0,0
Salt Lake,SIL013,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,1,1,0,0
Salt Lake,SIL013,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,3,3,0,0
Salt Lake,SJD001,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,65,62,3,0
Salt Lake,SJD001,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,149,146,3,0
Salt Lake,SJD001,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,154,154,0,0
Salt Lake,SJD001,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,25,25,0,0
Salt Lake,SJD002,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,1,1,0,0
Salt Lake,SJD002,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,3,3,0,0
Salt Lake,SJD002,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,14,14,0,0
Salt Lake,SJD002,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,0,0,0,0
Salt Lake,SJD003,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,60,60,0,0
Salt Lake,SJD003,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,95,95,0,0
Salt Lake,SJD003,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,175,174,1,0
Salt Lake,SJD003,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,26,26,0,0
Salt Lake,SJD004,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,74,74,0,0
Salt Lake,SJD004,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,142,142,0,0
Salt Lake,SJD004,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,146,146,0,0
Salt Lake,SJD004,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,37,37,0,0
Salt Lake,SJD005,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,24,24,0,0
Salt Lake,SJD005,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,93,92,1,0
Salt Lake,SJD005,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,115,115,0,0
Salt Lake,SJD005,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,20,20,0,0
Salt Lake,SJD006,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,62,61,1,0
Salt Lake,SJD006,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,138,129,9,0
Salt Lake,SJD006,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,113,113,0,0
Salt Lake,SJD006,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,22,22,0,0
Salt Lake,SJD007,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,44,44,0,0
Salt Lake,SJD007,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,65,65,0,0
Salt Lake,SJD007,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,73,73,0,0
Salt Lake,SJD007,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,12,12,0,0
Salt Lake,SJD008,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,75,74,1,0
Salt Lake,SJD008,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,154,153,1,0
Salt Lake,SJD008,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,189,188,1,0
Salt Lake,SJD008,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,27,27,0,0
Salt Lake,SJD009,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,14,14,0,0
Salt Lake,SJD009,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,15,15,0,0
Salt Lake,SJD009,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,26,26,0,0
Salt Lake,SJD009,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,4,4,0,0
Salt Lake,SJD010,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,63,63,0,0
Salt Lake,SJD010,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,103,103,0,0
Salt Lake,SJD010,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,166,166,0,0
Salt Lake,SJD010,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,13,13,0,0
Salt Lake,SJD011,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,31,31,0,0
Salt Lake,SJD011,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,101,101,0,0
Salt Lake,SJD011,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,121,121,0,0
Salt Lake,SJD011,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,8,8,0,0
Salt Lake,SJD012,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,84,84,0,0
Salt Lake,SJD012,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,139,139,0,0
Salt Lake,SJD012,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,217,217,0,0
Salt Lake,SJD012,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,29,29,0,0
Salt Lake,SJD013,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,51,49,2,0
Salt Lake,SJD013,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,126,125,1,0
Salt Lake,SJD013,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,215,213,2,0
Salt Lake,SJD013,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,42,41,1,0
Salt Lake,SJD014,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,67,66,1,0
Salt Lake,SJD014,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,151,150,1,0
Salt Lake,SJD014,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,209,209,0,0
Salt Lake,SJD014,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,25,25,0,0
Salt Lake,SJD015,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,41,41,0,0
Salt Lake,SJD015,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,98,96,2,0
Salt Lake,SJD015,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,185,185,0,0
Salt Lake,SJD015,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,28,28,0,0
Salt Lake,SJD016,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,70,70,0,0
Salt Lake,SJD016,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,112,108,4,0
Salt Lake,SJD016,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,144,141,3,0
Salt Lake,SJD016,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,28,28,0,0
Salt Lake,SJD017,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,78,78,0,0
Salt Lake,SJD017,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,202,202,0,0
Salt Lake,SJD017,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,205,205,0,0
Salt Lake,SJD017,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,20,20,0,0
Salt Lake,SJD018,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,28,28,0,0
Salt Lake,SJD018,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,74,74,0,0
Salt Lake,SJD018,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,155,155,0,0
Salt Lake,SJD018,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,24,24,0,0
Salt Lake,SJD019,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,43,43,0,0
Salt Lake,SJD019,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,170,169,1,0
Salt Lake,SJD019,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,209,208,1,0
Salt Lake,SJD019,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,43,43,0,0
Salt Lake,SJD020,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,12,12,0,0
Salt Lake,SJD020,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,25,25,0,0
Salt Lake,SJD020,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,17,15,2,0
Salt Lake,SJD020,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,3,3,0,0
Salt Lake,SJD021,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,56,56,0,0
Salt Lake,SJD021,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,127,126,1,0
Salt Lake,SJD021,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,177,175,2,0
Salt Lake,SJD021,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,24,23,1,0
Salt Lake,SJD022,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,70,70,0,0
Salt Lake,SJD022,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,172,170,2,0
Salt Lake,SJD022,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,201,198,3,0
Salt Lake,SJD022,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,30,30,0,0
Salt Lake,SJD023,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,60,59,1,0
Salt Lake,SJD023,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,161,157,4,0
Salt Lake,SJD023,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,140,139,1,0
Salt Lake,SJD023,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,18,18,0,0
Salt Lake,SJD024,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,88,87,1,0
Salt Lake,SJD024,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,162,162,0,0
Salt Lake,SJD024,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,187,187,0,0
Salt Lake,SJD024,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,27,27,0,0
Salt Lake,SJD025,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,47,47,0,0
Salt Lake,SJD025,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,92,90,2,0
Salt Lake,SJD025,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,108,107,1,0
Salt Lake,SJD025,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,8,8,0,0
Salt Lake,SJD026,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,47,42,5,0
Salt Lake,SJD026,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,139,136,3,0
Salt Lake,SJD026,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,162,159,3,0
Salt Lake,SJD026,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,15,15,0,0
Salt Lake,SJD027,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,35,34,1,0
Salt Lake,SJD027,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,133,128,5,0
Salt Lake,SJD027,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,128,124,4,0
Salt Lake,SJD027,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,19,19,0,0
Salt Lake,SJD028,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,43,43,0,0
Salt Lake,SJD028,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,98,98,0,0
Salt Lake,SJD028,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,101,101,0,0
Salt Lake,SJD028,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,15,15,0,0
Salt Lake,SJD029,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,68,68,0,0
Salt Lake,SJD029,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,108,108,0,0
Salt Lake,SJD029,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,109,109,0,0
Salt Lake,SJD029,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,17,17,0,0
Salt Lake,SJD030,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,58,56,2,0
Salt Lake,SJD030,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,158,156,2,0
Salt Lake,SJD030,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,161,159,2,0
Salt Lake,SJD030,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,10,10,0,0
Salt Lake,SJD031,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,63,63,0,0
Salt Lake,SJD031,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,152,147,5,0
Salt Lake,SJD031,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,165,162,3,0
Salt Lake,SJD031,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,36,36,0,0
Salt Lake,SJD032,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,60,59,1,0
Salt Lake,SJD032,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,116,113,3,0
Salt Lake,SJD032,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,148,147,1,0
Salt Lake,SJD032,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,16,16,0,0
Salt Lake,SJD033,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,47,46,1,0
Salt Lake,SJD033,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,86,85,1,0
Salt Lake,SJD033,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,112,110,2,0
Salt Lake,SJD033,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,11,11,0,0
Salt Lake,SJD034,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,54,54,0,0
Salt Lake,SJD034,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,111,111,0,0
Salt Lake,SJD034,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,140,140,0,0
Salt Lake,SJD034,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,20,20,0,0
Salt Lake,SJD035,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,44,44,0,0
Salt Lake,SJD035,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,112,111,1,0
Salt Lake,SJD035,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,120,120,0,0
Salt Lake,SJD035,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,15,14,1,0
Salt Lake,SJD036,GOVERNOR,,GREG HUGHES / VICTOR IVERSON,REP,51,49,2,0
Salt Lake,SJD036,GOVERNOR,,JON HUNTSMAN JR. / MICHELLE KAUFUSI,REP,93,90,3,0
Salt Lake,SJD036,GOVERNOR,,SPENCER J. COX / DEIDRE M. HENDERSON,REP,128,127,1,0
Salt Lake,SJD036,GOVERNOR,,THOMAS E. WRIGHT / ROB BISHOP,REP,24,24,0,0
