precinct_code,gen_dem_CLINTON,gen_ind_STEIN,gen_lib_JOHNSON,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_lib_FELDMAN,pri_lib_HALE,pri_lib_INCE,pri_lib_JOHNSON,pri_lib_JR.,pri_lib_KERBEL,pri_lib_PERRY,pri_lib_PETERSEN,pri_lib_REID,pri_lib_SMITH,pri_lib_WAYMIRE,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GILMORE,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
Robeson-3715507,221.0,0.0,5.0,131.0,76.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,14.0,357.0,21.0,122.0
Robeson-3715508,101.0,0.0,7.0,505.0,63.0,3.0,12.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,54.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,67.0,613.0,139.0,201.0
Robeson-3715509,177.0,0.0,11.0,277.0,91.0,5.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,51.0,465.0,98.0,147.0
Robeson-3715510,210.0,0.0,12.0,236.0,102.0,1.0,4.0,44.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,55.0,458.0,100.0,151.0
Robeson-3715511,288.0,2.0,24.0,822.0,210.0,16.0,26.0,309.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,121.0,0.0,0.0,5.0,46.0,1.0,28.0,0.0,224.0,1136.0,433.0,561.0
Robeson-3715511A,153.0,0.0,9.0,296.0,97.0,2.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,35.0,458.0,58.0,164.0
Robeson-3715512,256.0,0.0,5.0,153.0,106.0,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,28.0,414.0,76.0,198.0
Robeson-3715513,178.0,0.0,15.0,270.0,96.0,2.0,14.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,2.0,5.0,1.0,11.0,0.0,61.0,463.0,107.0,220.0
Robeson-3715514,126.0,0.0,7.0,164.0,45.0,0.0,8.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,24.0,297.0,43.0,108.0
Robeson-3715515,232.0,0.0,1.0,47.0,93.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,280.0,13.0,122.0
Robeson-3715516,251.0,0.0,3.0,8.0,103.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,132.0
Robeson-3715517,90.0,0.0,3.0,83.0,35.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,176.0,14.0,68.0
Robeson-3715518A,153.0,0.0,17.0,332.0,93.0,3.0,6.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,34.0,1.0,0.0,0.0,7.0,0.0,15.0,0.0,74.0,502.0,133.0,222.0
Robeson-3715519,585.0,0.0,17.0,279.0,328.0,0.0,4.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,24.0,881.0,56.0,470.0
Robeson-3715520,170.0,1.0,5.0,279.0,79.0,0.0,6.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,29.0,455.0,55.0,193.0
Robeson-3715521,338.0,0.0,24.0,455.0,159.0,4.0,5.0,107.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,74.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,106.0,817.0,193.0,275.0
Robeson-3715522,379.0,1.0,25.0,389.0,139.0,0.0,9.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,2.0,35.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,34.0,794.0,86.0,331.0
Robeson-3715523,291.0,1.0,21.0,523.0,174.0,3.0,9.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,33.0,836.0,82.0,346.0
Robeson-3715524,108.0,0.0,5.0,201.0,73.0,1.0,9.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,18.0,314.0,48.0,152.0
Robeson-3715525,171.0,0.0,15.0,245.0,98.0,3.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,431.0,42.0,195.0
Robeson-3715526A,535.0,1.0,19.0,288.0,480.0,2.0,9.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,65.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,56.0,843.0,138.0,672.0
Robeson-3715528,138.0,0.0,15.0,269.0,69.0,0.0,3.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,25.0,422.0,45.0,158.0
Robeson-3715529,443.0,0.0,16.0,233.0,240.0,1.0,4.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,26.0,692.0,46.0,332.0
Robeson-3715530,280.0,0.0,22.0,446.0,166.0,2.0,5.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,56.0,748.0,98.0,303.0
Robeson-3715532A,510.0,0.0,18.0,589.0,348.0,1.0,23.0,204.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,107.0,2.0,0.0,2.0,12.0,0.0,6.0,0.0,177.0,1117.0,314.0,576.0
Robeson-3715533,103.0,0.0,6.0,116.0,65.0,1.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,225.0,31.0,99.0
Robeson-3715534,121.0,0.0,15.0,363.0,51.0,2.0,7.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,24.0,499.0,52.0,147.0
Robeson-3715535,221.0,1.0,18.0,506.0,160.0,3.0,8.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,0.0,0.0,1.0,3.0,0.0,7.0,0.0,24.0,746.0,65.0,316.0
Robeson-3715536,151.0,0.0,6.0,194.0,62.0,2.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,27.0,351.0,39.0,113.0
Robeson-3715537,30.0,0.0,4.0,273.0,21.0,0.0,8.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,33.0,307.0,57.0,77.0
Robeson-3715538,52.0,0.0,7.0,103.0,31.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,11.0,162.0,31.0,61.0
Robeson-3715539,258.0,0.0,8.0,311.0,146.0,1.0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,18.0,577.0,40.0,231.0
Robeson-3715540,99.0,0.0,1.0,120.0,56.0,1.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,10.0,220.0,17.0,77.0
Robeson-3715541,199.0,0.0,22.0,835.0,117.0,4.0,26.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,82.0,1056.0,141.0,387.0
Robeson-37155ABSENTEE,290.0,1.0,17.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0
Robeson-37155ABSENTEE #1,0.0,0.0,0.0,0.0,45.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,16.0,0.0,33.0,71.0
Robeson-37155ABSENTEE #2,0.0,0.0,0.0,0.0,108.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,7.0,0.0,14.0,155.0
Robeson-37155OS FAIR #1,0.0,0.0,0.0,0.0,91.0,2.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,18.0,135.0
Robeson-37155OS FAIR #2,0.0,0.0,0.0,0.0,189.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,6.0,0.0,19.0,222.0
Robeson-37155OS FAIRMONT,704.0,0.0,5.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.0,0.0,0.0
Robeson-37155OS LOB #1,0.0,0.0,0.0,0.0,587.0,2.0,27.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,120.0,0.0,0.0,0.0,21.0,0.0,37.0,1.0,199.0,0.0,382.0,898.0
Robeson-37155OS LOB #2,0.0,0.0,0.0,0.0,1414.0,7.0,24.0,390.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,51.0,0.0,0.0,2.0,9.0,2.0,18.0,0.0,93.0,0.0,186.0,1835.0
Robeson-37155OS LUMBERTON BOE,5343.0,12.0,156.0,4652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10163.0,0.0,0.0
Robeson-37155OS MAXTON,723.0,2.0,11.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,0.0,0.0
Robeson-37155OS MX #1,0.0,0.0,0.0,0.0,38.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,17.0,50.0
Robeson-37155OS MX #2,0.0,0.0,0.0,0.0,206.0,2.0,3.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,15.0,274.0
Robeson-37155OS PEM #1,0.0,0.0,0.0,0.0,273.0,4.0,11.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,53.0,1.0,0.0,5.0,8.0,3.0,15.0,0.0,86.0,0.0,180.0,411.0
Robeson-37155OS PEM #2,0.0,0.0,0.0,0.0,535.0,9.0,16.0,272.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,832.0
Robeson-37155OS PEMBROKE,989.0,1.0,72.0,1188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,0.0,0.0
Robeson-37155OS RED SPRINGS,901.0,0.0,23.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.0,0.0,0.0
Robeson-37155OS ST PAULS,681.0,0.0,19.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.0,0.0,0.0
Robeson-37155PROVISIONAL #1,0.0,0.0,0.0,0.0,40.0,2.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,19.0,0.0,33.0,76.0
Robeson-37155PROVISIONAL #2,0.0,0.0,0.0,0.0,82.0,0.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,8.0,135.0
Rockingham-37157DR,516.0,5.0,36.0,880.0,123.0,3.0,14.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,116.0,0.0,0.0,0.0,21.0,0.0,12.0,0.0,170.0,1437.0,327.0,254.0
Rockingham-37157EC,961.0,0.0,52.0,1640.0,276.0,2.0,15.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1.0,259.0,0.0,0.0,4.0,64.0,0.0,64.0,1.0,358.0,2653.0,771.0,468.0
Rockingham-37157ED-1,901.0,0.0,41.0,1691.0,251.0,5.0,8.0,177.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,226.0,1.0,0.0,4.0,43.0,1.0,36.0,2.0,331.0,2633.0,662.0,441.0
Rockingham-37157HO,354.0,3.0,22.0,925.0,98.0,1.0,5.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,181.0,0.0,0.0,2.0,39.0,0.0,33.0,0.0,166.0,1304.0,427.0,185.0
Rockingham-37157HU,622.0,6.0,69.0,2165.0,166.0,2.0,11.0,158.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,376.0,1.0,1.0,2.0,65.0,5.0,53.0,0.0,385.0,2862.0,900.0,337.0
Rockingham-37157IR,389.0,6.0,45.0,1359.0,121.0,0.0,3.0,129.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,272.0,0.0,0.0,1.0,50.0,0.0,25.0,1.0,260.0,1799.0,614.0,253.0
Rockingham-37157LI,706.0,0.0,44.0,1913.0,225.0,3.0,14.0,205.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,268.0,0.0,0.0,1.0,23.0,1.0,38.0,0.0,303.0,2663.0,643.0,447.0
Rockingham-37157LK-2,819.0,1.0,45.0,1462.0,282.0,2.0,8.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,261.0,1.0,0.0,0.0,49.0,0.0,50.0,0.0,325.0,2327.0,697.0,427.0
Rockingham-37157MA,757.0,0.0,56.0,1905.0,252.0,4.0,12.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,283.0,2.0,0.0,2.0,22.0,1.0,43.0,1.0,367.0,2718.0,735.0,494.0
Rockingham-37157MC,1409.0,3.0,72.0,1691.0,492.0,5.0,14.0,265.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,363.0,0.0,0.0,2.0,96.0,1.0,65.0,1.0,292.0,3175.0,831.0,776.0
Rockingham-37157MS,2813.0,6.0,119.0,2336.0,879.0,5.0,23.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,381.0,1.0,0.0,3.0,75.0,1.0,54.0,1.0,392.0,5274.0,917.0,1327.0
Rockingham-37157NB,465.0,5.0,67.0,1920.0,112.0,3.0,12.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,360.0,0.0,0.0,0.0,57.0,1.0,48.0,2.0,350.0,2457.0,830.0,298.0
Rockingham-37157RC,991.0,4.0,47.0,2470.0,323.0,3.0,16.0,249.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,432.0,0.0,0.0,4.0,51.0,0.0,75.0,0.0,464.0,3512.0,1046.0,591.0
Rockingham-37157SE,1118.0,4.0,38.0,1608.0,415.0,1.0,13.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,285.0,0.0,0.0,2.0,26.0,0.0,26.0,0.0,254.0,2768.0,601.0,610.0
Rockingham-37157WS,1407.0,12.0,118.0,2865.0,468.0,6.0,12.0,343.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,18.0,2.0,434.0,0.0,1.0,5.0,101.0,1.0,77.0,1.0,545.0,4402.0,1190.0,829.0
Rowan-3715901,153.0,1.0,29.0,1055.0,26.0,0.0,2.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,182.0,0.0,0.0,4.0,25.0,1.0,14.0,0.0,249.0,1238.0,478.0,76.0
Rowan-3715902,377.0,0.0,18.0,482.0,115.0,1.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,113.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,88.0,877.0,226.0,172.0
Rowan-3715903,211.0,0.0,40.0,1464.0,45.0,0.0,3.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,299.0,1.0,0.0,6.0,31.0,1.0,28.0,1.0,328.0,1715.0,702.0,139.0
Rowan-3715904,402.0,1.0,68.0,2276.0,115.0,1.0,12.0,120.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,436.0,2.0,1.0,2.0,70.0,5.0,54.0,0.0,475.0,2747.0,1052.0,248.0
Rowan-3715905A,611.0,3.0,70.0,2117.0,139.0,6.0,17.0,171.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.0,348.0,0.0,0.0,2.0,67.0,1.0,43.0,0.0,469.0,2801.0,943.0,333.0
Rowan-3715907,430.0,5.0,29.0,874.0,153.0,1.0,2.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,149.0,0.0,0.0,1.0,17.0,0.0,12.0,0.0,178.0,1338.0,365.0,233.0
Rowan-3715908,638.0,3.0,73.0,1603.0,145.0,1.0,3.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,289.0,1.0,1.0,2.0,73.0,3.0,40.0,0.0,338.0,2317.0,755.0,293.0
Rowan-3715909,183.0,5.0,42.0,1211.0,37.0,2.0,5.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,265.0,1.0,0.0,5.0,21.0,1.0,22.0,1.0,282.0,1441.0,608.0,101.0
Rowan-3715910,305.0,0.0,43.0,1607.0,75.0,0.0,3.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,340.0,0.0,0.0,7.0,63.0,1.0,36.0,0.0,389.0,1955.0,845.0,178.0
Rowan-3715911,626.0,2.0,47.0,1357.0,143.0,2.0,2.0,130.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,275.0,0.0,0.0,3.0,63.0,1.0,39.0,0.0,321.0,2032.0,711.0,277.0
Rowan-3715912,577.0,5.0,29.0,669.0,173.0,1.0,3.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,81.0,0.0,0.0,0.0,31.0,4.0,26.0,0.0,148.0,1280.0,296.0,280.0
Rowan-3715913,170.0,1.0,27.0,1248.0,45.0,1.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,185.0,0.0,1.0,2.0,27.0,1.0,18.0,0.0,251.0,1446.0,490.0,86.0
Rowan-3715914A,678.0,4.0,65.0,2250.0,190.0,6.0,13.0,158.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,376.0,2.0,0.0,4.0,108.0,0.0,70.0,0.0,511.0,2997.0,1084.0,367.0
Rowan-3715915,451.0,6.0,41.0,1771.0,117.0,1.0,1.0,124.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,234.0,0.0,0.0,3.0,52.0,0.0,44.0,0.0,432.0,2269.0,771.0,243.0
Rowan-3715916,423.0,3.0,32.0,728.0,82.0,1.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,150.0,1.0,0.0,1.0,20.0,1.0,25.0,0.0,140.0,1186.0,344.0,165.0
Rowan-3715917,460.0,2.0,36.0,997.0,117.0,0.0,3.0,96.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,211.0,1.0,0.0,3.0,15.0,2.0,11.0,1.0,198.0,1495.0,449.0,216.0
Rowan-3715918,500.0,2.0,10.0,46.0,160.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,8.0,558.0,15.0,197.0
Rowan-3715919A,542.0,1.0,72.0,2140.0,149.0,1.0,6.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,438.0,0.0,0.0,6.0,57.0,2.0,46.0,0.0,460.0,2755.0,1024.0,296.0
Rowan-3715921,539.0,1.0,53.0,1263.0,143.0,1.0,8.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,245.0,0.0,0.0,5.0,69.0,0.0,28.0,0.0,261.0,1856.0,615.0,282.0
Rowan-3715922,78.0,0.0,12.0,522.0,20.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,59.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,162.0,612.0,245.0,38.0
Rowan-3715923,121.0,0.0,15.0,930.0,25.0,0.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,146.0,0.0,0.0,2.0,23.0,2.0,15.0,0.0,198.0,1066.0,393.0,71.0
Rowan-3715924,171.0,2.0,16.0,760.0,42.0,0.0,5.0,63.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,130.0,0.0,0.0,0.0,45.0,0.0,16.0,0.0,174.0,949.0,370.0,110.0
Rowan-3715925,336.0,1.0,51.0,2062.0,76.0,2.0,4.0,142.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,305.0,3.0,0.0,1.0,53.0,4.0,46.0,1.0,407.0,2450.0,830.0,224.0
